id,Source title,Source type,Print ISSN,Electronic ISSN,ASJC field IDs,Year,Citing source,P,IPP,IPP (lower bound),IPP (upper bound),SNIP,SNIP (lower bound),SNIP (upper bound),% self cit,APC_USD_denominated_x,Subjects_x,APC_USD_denominated_y,Subjects_y,APC_USD_denominated,Subjects
228027,Journal of Applied Animal Research,Journal,0971-2119,0974-1844,1103; 3400,2021,1,400,2.1575,1.9,2.4475,1.22111371587994,1.04862013081031,1.41577870856534,0.00926998841251448,817.0,Agriculture: Animal culture: Veterinary medicine,817.0,Agriculture: Animal culture: Veterinary medicine,817.0,Agriculture: Animal culture: Veterinary medicine
228180,Journal of Applied Biomaterials and Functional Materials,Journal,-,2280-8000,2700,2021,1,144,3.00694444444444,2.22222222222222,3.86111111111111,0.985571522913631,0.723821441048014,1.27162636783824,0.0115473441108545,,,1500,Technology: Chemical technology: Biotechnology,1500.0,Technology: Chemical technology: Biotechnology
228219,Journal of Applied Biomedicine,Journal,1214-021X,1214-0287,1100; 1300; 2800; 3000,2021,1,96,1.40625,1.04166666666667,1.83333333333333,0.511400849987555,0.350686488947205,0.693742529644109,0.0,294.0,Medicine,294.0,Medicine,294.0,Medicine
228249,Journal of Applied Botany and Food Quality,Journal,1613-9216,1439-040X,1106; 1110,2021,1,128,1.609375,1.2890625,1.984375,0.5897150815026,0.46061508376642,0.739258949879646,0.0242718446601942,392.0,Agriculture: Plant culture | Science: Botany,392.0,Agriculture: Plant culture | Science: Botany,392.0,Agriculture: Plant culture | Science: Botany
228445,Journal of Applied Economics,Journal,1514-0326,1667-6726,2000,2021,1,78,2.14102564102564,1.53846153846154,2.85897435897436,0.871570138356831,0.657887505982604,1.09956950619147,0.0419161676646707,817.0,"Social Sciences: Industries. Land use. Labor: Economic growth, development, planning | Social Sciences: Economic history and conditions",817.0,"Social Sciences: Industries. Land use. Labor: Economic growth, development, planning | Social Sciences: Economic history and conditions",817.0,"Social Sciences: Industries. Land use. Labor: Economic growth, development, planning | Social Sciences: Economic history and conditions"
228483,Journal of Applied Engineering Science,Journal,1451-4117,1821-3197,2105; 2200; 2205; 2210; 2213; 3313,2021,1,267,1.32958801498127,0.925093632958802,1.76029962546816,0.638050179743604,0.457198001305455,0.827383697474881,0.12112676056338,343.0,Technology: Engineering (General). Civil engineering (General),343.0,Technology: Engineering (General). Civil engineering (General),343.0,Technology: Engineering (General). Civil engineering (General)
228720,Journal of Applied Mathematics,Journal,1110-757X,1687-0042,2604,2021,1,139,1.53956834532374,1.20143884892086,1.9568345323741,1.04196153620423,0.758927159366777,1.38946291287779,0.0280373831775701,1025,Science: Mathematics,1025,Science: Mathematics,1025.0,Science: Mathematics
229098,Journal of Applied Poultry Research,Journal,1056-6171,1537-0437,1103,2021,1,306,2.00980392156863,1.7483660130719,2.30718954248366,0.9638028084861,0.827050033657493,1.12307179664484,0.0666666666666667,2000,Agriculture: Animal culture | Technology: Chemical technology: Food processing and manufacture,2000,Agriculture: Animal culture | Technology: Chemical technology: Food processing and manufacture,2000.0,Agriculture: Animal culture | Technology: Chemical technology: Food processing and manufacture
229300,Journal of Applied Science and Engineering (Taiwan),Journal,2708-9967,2708-9975,1000; 2200,2021,1,223,0.641255605381166,0.47085201793722,0.829596412556054,0.339744872406212,0.236694915242407,0.447166760019436,0.13986013986014,100,Technology: Engineering (General). Civil engineering (General) | Technology: Chemical technology: Chemical engineering | Science: Physics,100,Technology: Engineering (General). Civil engineering (General) | Technology: Chemical technology: Chemical engineering | Science: Physics,100.0,Technology: Engineering (General). Civil engineering (General) | Technology: Chemical technology: Chemical engineering | Science: Physics
229496,Journal of Applied Volcanology,Journal,-,2191-5040,1906; 1908; 3311,2021,1,28,3.60714285714286,2.17857142857143,5.17857142857143,1.36508650939675,0.820386483536143,1.92472524802541,0.0495049504950495,,,1023.4,Technology: Environmental technology. Sanitary engineering: Environmental protection | Technology: Engineering (General). Civil engineering (General): Disasters and engineering,1023.4,Technology: Environmental technology. Sanitary engineering: Environmental protection | Technology: Engineering (General). Civil engineering (General): Disasters and engineering
229968,Journal of Arrhythmia,Journal,1880-4276,1883-2148,2705,2021,1,343,1.38192419825073,1.11661807580175,1.69387755102041,0.748882567137509,0.590171522237901,0.919549033385532,0.0632911392405063,3388,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the circulatory (Cardiovascular) system,3388,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the circulatory (Cardiovascular) system,3388.0,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the circulatory (Cardiovascular) system
230096,Journal of ASEAN Studies,Journal,2338-1361,2338-1353,,2021,0,11,0.818181818181818,0.363636363636364,1.45454545454545,1.09263276608928,0.279301107150083,2.22052112691037,0.0,100,Political science | Social Sciences: Social sciences and state - Asia (Asian studies only),100,Political science | Social Sciences: Social sciences and state - Asia (Asian studies only),100.0,Political science | Social Sciences: Social sciences and state - Asia (Asian studies only)
230170,Journal of Asian Architecture and Building Engineering,Journal,1346-7581,1347-2852,1201; 2205; 2215; 2216; 3316,2021,1,210,0.961904761904762,0.761904761904762,1.1952380952381,0.677906712439094,0.497406043881573,0.899471799704588,0.138613861386139,,,817.0,Fine Arts: Architecture | Technology: Building construction,817.0,Fine Arts: Architecture | Technology: Building construction
230178,Journal of Asian Ceramic Societies,Journal,-,2187-0764,2503,2021,1,229,2.87772925764192,2.39737991266376,3.43668122270742,0.955608511717627,0.772033514402162,1.1660911761282,0.0531107738998483,,,795.5,Technology: Chemical technology: Clay industries. Ceramics. Glass,795.5,Technology: Chemical technology: Clay industries. Ceramics. Glass
230229,"Journal of Asian Finance, Economics and Business",Journal,2288-4637,2288-4645,1404; 2002; 2003,2021,1,898,2.62360801781737,2.44766146993318,2.79955456570156,1.34986025145247,1.25203922186734,1.44435556864428,0.559422750424448,500,Social Sciences: Commerce: Business | Social Sciences: Economic theory. Demography: Economics as a science,500,Social Sciences: Commerce: Business | Social Sciences: Economic theory. Demography: Economics as a science,500.0,Social Sciences: Commerce: Business | Social Sciences: Economic theory. Demography: Economics as a science
230520,Journal of Astronomy and Space Sciences,Journal,2093-5587,2093-1409,1900; 3100,2021,1,85,0.670588235294118,0.470588235294118,0.894117647058824,0.517896138099556,0.348343005758931,0.708044623723705,0.350877192982456,600,Science: Astronomy,600,Science: Astronomy,600.0,Science: Astronomy
230891,Journal of Avian Biology,Journal,0908-8857,1600-048X,1103; 1105,2021,1,291,2.21305841924399,1.89003436426117,2.60481099656357,0.926099097267544,0.780723825442546,1.08608673986559,0.0295031055900621,2500,"Science: Biology (General) | Science: Natural history (General): General. Including nature conservation, geographical distribution",2500,"Science: Biology (General) | Science: Natural history (General): General. Including nature conservation, geographical distribution",2500.0,"Science: Biology (General) | Science: Natural history (General): General. Including nature conservation, geographical distribution"
230944,Journal of Ayurveda and Integrative Medicine,Journal,0975-9476,0976-2809,2707; 3002,2021,1,176,2.26704545454545,1.71590909090909,2.99431818181818,0.984168107907043,0.770824339173445,1.23694094563142,0.0526315789473684,1800,Medicine: Other systems of medicine: Miscellaneous systems and treatments,1800,Medicine: Other systems of medicine: Miscellaneous systems and treatments,1800.0,Medicine: Other systems of medicine: Miscellaneous systems and treatments
231252,Journal of Behavioral Addictions,Journal,2062-5871,2063-5303,2701; 2738; 3203,2021,1,280,7.46071428571429,6.24285714285714,9.00714285714286,2.18434052011043,1.84160120352325,2.60467934945804,0.0469123982766874,,,833.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry | Philosophy. Psychology. Religion: Psychology,833.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry | Philosophy. Psychology. Religion: Psychology
231508,Journal of Big Data,Journal,-,2196-1115,1705; 1708; 1710; 1802,2021,1,269,10.8773234200743,6.4089219330855,18.9182156133829,4.66137345916148,2.79436046087105,8.07634169476792,0.0403280929596719,,,911.6,Technology: Electrical engineering. Electronics. Nuclear engineering: Electronics: Computer engineering. Computer hardware | Technology: Technology (General): Industrial engineering. Management engineering: Information technology | Science: Mathematics: Instruments and machines: Electronic computers. Computer science,911.6,Technology: Electrical engineering. Electronics. Nuclear engineering: Electronics: Computer engineering. Computer hardware | Technology: Technology (General): Industrial engineering. Management engineering: Information technology | Science: Mathematics: Instruments and machines: Electronic computers. Computer science
231760,Journal of Biological Chemistry,Journal,0021-9258,1083-351X,1303; 1307; 1312,2021,1,4710,5.09660297239915,4.8932059447983,5.31910828025478,1.23936272882686,1.19630956240138,1.28298758557863,0.0317017288064986,2500,Science: Chemistry: Organic chemistry: Biochemistry,2500,Science: Chemistry: Organic chemistry: Biochemistry,2500.0,Science: Chemistry: Organic chemistry: Biochemistry
231775,Journal of Biological Dynamics,Journal,1751-3758,1751-3766,1105; 2303,2021,1,133,2.5187969924812,2.03007518796993,3.01503759398496,1.09409217495274,0.856091873421572,1.3623739201737,0.0388059701492537,1023.4,Geography. Anthropology. Recreation: Environmental sciences | Science: Biology (General),1023.4,Geography. Anthropology. Recreation: Environmental sciences | Science: Biology (General),1023.4,Geography. Anthropology. Recreation: Environmental sciences | Science: Biology (General)
231902,Journal of Biological Research,Journal,1790-045X,2241-5793,1100; 1300,2021,1,49,2.44897959183673,1.79591836734694,3.16326530612245,0.699316177748412,0.476747401281693,0.950323679076866,0.0166666666666667,1281.4,Science: Biology (General),1281.4,Science: Biology (General),1281.4,Science: Biology (General)
231912,Journal of Biological Research (Italy),Journal,1826-8838,2284-0230,1110; 1300; 2704,2021,1,62,1.03225806451613,0.370967741935484,1.83870967741935,0.284378675788918,0.129018307068231,0.462893708835258,0.0,176.4,Science: Biology (General),176.4,Science: Biology (General),176.4,Science: Biology (General)
232232,Journal of Biomedical Optics,Journal,1083-3668,1560-2281,2204; 2502; 2504; 3107,2021,1,695,3.55107913669065,3.18705035971223,3.97410071942446,1.33717805374865,1.18295130360854,1.51218729191981,0.0506482982171799,1675,Medicine: Medicine (General): Medical technology | Science: Physics: Optics. Light,1675,Medicine: Medicine (General): Medical technology | Science: Physics: Optics. Light,1675.0,Medicine: Medicine (General): Medical technology | Science: Physics: Optics. Light
232239,Journal of Biomedical Physics and Engineering,Journal,-,2251-7200,1502; 2741; 3614,2021,1,219,1.41095890410959,1.14155251141553,1.70776255707763,0.632789693815711,0.497794166199107,0.783281070496553,0.0420711974110032,,,650,Medicine: Medicine (General): Medical physics. Medical radiology. Nuclear medicine,650.0,Medicine: Medicine (General): Medical physics. Medical radiology. Nuclear medicine
232285,Journal of Biomedical Semantics,Journal,-,2041-1480,1705; 1706; 1710; 2718,2021,1,65,2.83076923076923,1.95384615384615,3.8,1.52138038657636,0.972107669283568,2.14246528990463,0.0543478260869565,,,1023.4,Medicine: Medicine (General): Computer applications to medicine. Medical informatics,1023.4,Medicine: Medicine (General): Computer applications to medicine. Medical informatics
232704,Journal of Bone and Joint Infection,Journal,-,2206-3552,,2021,1,130,2.43846153846154,1.96923076923077,2.98461538461538,1.18387180325764,0.860135705166199,1.58310730901221,0.0946372239747634,,,980.0,Medicine: Surgery: Orthopedic surgery,980.0,Medicine: Surgery: Orthopedic surgery
232885,Journal of Breast Cancer,Journal,1738-6756,2092-9900,1306; 2730,2021,1,173,3.05202312138728,2.47398843930636,3.72832369942197,0.947826057213145,0.719772222394737,1.24071778582236,0.0265151515151515,500,Medicine: Gynecology and obstetrics | Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens,500,Medicine: Gynecology and obstetrics | Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens,500.0,Medicine: Gynecology and obstetrics | Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens
233307,Journal of Business Economics and Management,Journal,1611-1699,2029-4433,1401; 2002,2021,1,187,2.59358288770053,2.20855614973262,3.01604278074866,0.958008539539691,0.794277909824544,1.15139524832593,0.0865979381443299,588.0,Social Sciences: Commerce: Business,588.0,Social Sciences: Commerce: Business,588.0,Social Sciences: Commerce: Business
233493,"Journal of Cachexia, Sarcopenia and Muscle",Journal,2190-5991,2190-6009,2732; 2737,2021,1,318,10.4213836477987,9.23270440251572,11.8364779874214,2.75064869139581,2.34837744609185,3.23570286208346,0.0503922751961376,2200,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the musculoskeletal system | Science: Human anatomy,2200,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the musculoskeletal system | Science: Human anatomy,2200.0,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the musculoskeletal system | Science: Human anatomy
233605,Journal of Cancer Epidemiology,Journal,1687-8558,1687-8566,1311; 2713; 2739,2021,1,26,2.69230769230769,1.38461538461538,4.73076923076923,0.982643966143351,0.458287953125126,1.67768540153352,0.0,900,Medicine,900,Medicine,900.0,Medicine
233748,Journal of Carcinogenesis,Journal,0974-6773,1477-3163,1306; 2307; 2730,2021,1,19,2.26315789473684,1.15789473684211,3.78947368421053,0.864840494946573,0.330399918982813,1.57636082443532,0.0,1500,Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens,1500,Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens,1500.0,Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens
233990,Journal of Cardiovascular Magnetic Resonance,Journal,1097-6647,1532-429X,2705; 2741; 3614,2021,1,240,5.97083333333333,4.75,7.4125,2.29189605204765,1.82405253476255,2.81626746882456,0.101186322400558,1608.2,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the circulatory (Cardiovascular) system,1608.2,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the circulatory (Cardiovascular) system,1608.2,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the circulatory (Cardiovascular) system
234078,Journal of Cardiovascular Pharmacology and Therapeutics,Journal,1074-2484,1940-4034,2705; 2736; 3004,2021,1,179,2.56983240223464,2.20670391061453,2.94413407821229,0.732263018479504,0.613828364890513,0.872645611294132,0.0195652173913043,2000,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the circulatory (Cardiovascular) system | Medicine: Therapeutics. Pharmacology,2000,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the circulatory (Cardiovascular) system | Medicine: Therapeutics. Pharmacology,2000.0,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the circulatory (Cardiovascular) system | Medicine: Therapeutics. Pharmacology
234359,Journal of Cellular and Molecular Medicine,Journal,1582-1838,1582-4934,1307; 1313,2021,1,2571,5.38584208479191,5.16219369894983,5.63710618436406,1.03429299498774,0.988398219124506,1.08074043047953,0.0197876796417997,2500,Medicine: Medicine (General),2500,Medicine: Medicine (General),2500.0,Medicine: Medicine (General)
235037,Journal of Chemistry,Journal,2090-9063,2090-9071,1600,2021,1,949,2.91675447839831,2.41095890410959,3.71338250790306,0.948228336591171,0.757478077680612,1.25436983606937,0.0238439306358381,1650,Science: Chemistry,1650,Science: Chemistry,1650.0,Science: Chemistry
235403,Journal of Children's Orthopaedics,Journal,1863-2521,1863-2548,2732; 2735,2021,1,243,1.90123456790123,1.62551440329218,2.19341563786008,1.38174872981802,1.14736817714802,1.62125821374129,0.0627705627705628,1470.0,Medicine: Pediatrics | Medicine: Surgery: Orthopedic surgery,1470.0,Medicine: Pediatrics | Medicine: Surgery: Orthopedic surgery,1470.0,Medicine: Pediatrics | Medicine: Surgery: Orthopedic surgery
235636,Journal of Chinese Pharmaceutical Sciences,Journal,1003-1057,-,3003,2021,1,257,0.408560311284047,0.311284046692607,0.509727626459144,0.234211732227077,0.167657301339245,0.320582385243278,0.238095238095238,300,Medicine: Pharmacy and materia medica,,,300.0,Medicine: Pharmacy and materia medica
235917,Journal of Circulating Biomarkers,Journal,-,1849-4544,1308; 2704,2021,1,19,4.47368421052632,2.21052631578947,7.21052631578947,1.10954046497083,0.627067499368505,1.66303636037499,0.0,,,1470.0,Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens,1470.0,Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens
235940,Journal of Civil Engineering and Management,Journal,1392-3730,1822-3605,1408; 2205,2021,1,167,3.51497005988024,2.89820359281437,4.24550898203593,1.35957411821677,1.08620221298345,1.6491065532223,0.0630323679727428,470.4,Technology: Building construction,470.4,Technology: Building construction,470.4,Technology: Building construction
236135,Journal of Clinical and Diagnostic Research,Journal,2249-782X,0973-709X,1308,2021,0,1344,0.366071428571429,0.320684523809524,0.419642857142857,0.392862905054262,0.326525268930826,0.467235005044531,0.0,275,Medicine,275,Medicine,275.0,Medicine
236189,Journal of Clinical and Translational Endocrinology,Journal,-,2214-6237,1310; 2712,2021,1,96,2.375,1.83333333333333,3.07291666666667,1.2829348815003,0.963624237062044,1.63017813334378,0.0131578947368421,,,1850,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the endocrine glands. Clinical endocrinology,1850.0,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the endocrine glands. Clinical endocrinology
236195,Journal of Clinical and Translational Endocrinology: Case Reports,Journal,-,2214-6245,1310; 2712,2021,1,47,0.191489361702128,0.0638297872340425,0.340425531914894,0.165998538916473,0.0533173063350588,0.302186490250533,0.111111111111111,,,910,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the endocrine glands. Clinical endocrinology,910.0,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the endocrine glands. Clinical endocrinology
236552,Journal of Clinical Investigation,Journal,0021-9738,1558-8238,2700,2021,1,1560,14.1480769230769,12.7410256410256,15.9525641025641,2.86973795608889,2.63034091223861,3.17103023567376,0.0104662226450999,5200,Medicine,5200,Medicine,5200.0,Medicine
236575,Journal of Clinical Laboratory Analysis,Journal,0887-8013,1098-2825,1308; 2704; 2720; 2723; 2726; 2739; 3607,2021,1,1133,2.64430714916152,2.44042365401589,2.8684907325684,0.838736354228881,0.770932971142018,0.918249904185954,0.0761014686248331,,,3850,Medicine: Medicine (General),3850.0,Medicine: Medicine (General)
237116,Journal of Clinical Tuberculosis and Other Mycobacterial Diseases,Journal,-,2405-5794,2725; 2726; 2740,2021,1,138,2.10869565217391,1.68840579710145,2.57246376811594,0.885169780441935,0.672880016901016,1.11159167616565,0.0584192439862543,,,1720,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the respiratory system | Medicine: Internal medicine: Infectious and parasitic diseases,1720.0,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the respiratory system | Medicine: Internal medicine: Infectious and parasitic diseases
237184,Journal of Cloud Computing,Journal,-,2192-113X,1705; 1712,2021,1,112,4.30357142857143,3.23214285714286,5.49107142857143,1.7673715191318,1.29066980217917,2.30319095596014,0.024896265560166,,,851.4,Technology: Electrical engineering. Electronics. Nuclear engineering: Electronics: Computer engineering. Computer hardware | Science: Mathematics: Instruments and machines: Electronic computers. Computer science,851.4,Technology: Electrical engineering. Electronics. Nuclear engineering: Electronics: Computer engineering. Computer hardware | Science: Mathematics: Instruments and machines: Electronic computers. Computer science
237301,Journal of Cognition,Journal,-,2514-4820,,2021,1,138,4.69565217391304,2.47101449275362,7.6231884057971,2.00175884565731,0.962408911974169,3.39042314245397,0.00154320987654321,,,1127.0,Philosophy. Psychology. Religion: Psychology: Consciousness. Cognition,1127.0,Philosophy. Psychology. Religion: Psychology: Consciousness. Cognition
237718,Journal of Combustion,Journal,2090-1968,2090-1976,1500; 2102; 2103; 3104,2021,1,30,1.73333333333333,1.13333333333333,2.43333333333333,1.15921297350324,0.642385887439381,1.78823436161765,0.0576923076923077,900,Science: Physics: Heat,900,Science: Physics: Heat,900.0,Science: Physics: Heat
238444,Journal of Competitiveness,Journal,1804-171X,1804-1728,1400; 2000,2021,0,40,6.0,4.125,8.075,2.15097536586764,1.41744405018512,2.90346078640566,0.0,441.0,Social Sciences: Commerce: Business,441.0,Social Sciences: Commerce: Business,441.0,Social Sciences: Commerce: Business
238768,Journal of Computational Design and Engineering,Journal,2288-4300,2288-5048,1704; 1709; 2201; 2206; 2605; 2611,2021,1,160,6.74375,5.3375,8.54375,2.35339751579753,1.84751441763358,2.91785327073057,0.143651529193698,,,1553,Technology: Electrical engineering. Electronics. Nuclear engineering: Electronics: Computer engineering. Computer hardware,1553.0,Technology: Electrical engineering. Electronics. Nuclear engineering: Electronics: Computer engineering. Computer hardware
238989,Journal of Computer Applications in Archaeology,Journal,-,2514-8362,,2021,1,40,3.5,2.4,4.85,1.70446757220259,1.17351114642032,2.33228636725898,0.107142857142857,,,258.0,Auxiliary sciences of history: Archaeology | Science: Mathematics: Instruments and machines: Electronic computers. Computer science,258.0,Auxiliary sciences of history: Archaeology | Science: Mathematics: Instruments and machines: Electronic computers. Computer science
239070,Journal of Computer Networks and Communications,Journal,2090-7141,2090-715X,1705; 1710,2021,1,90,2.7,1.92222222222222,3.56666666666667,1.18278907606769,0.844775856615888,1.52681729154534,0.0,1400,Science: Mathematics: Instruments and machines: Electronic computers. Computer science,1400,Science: Mathematics: Instruments and machines: Electronic computers. Computer science,1400.0,Science: Mathematics: Instruments and machines: Electronic computers. Computer science
239262,Journal of Computing and Information Technology,Journal,1330-1136,1846-3908,1700,2021,0,219,0.118721461187215,0.0684931506849315,0.178082191780822,0.184753279265996,0.0855077257028763,0.302080158103288,0.0,,,441.0,Science: Mathematics: Instruments and machines: Electronic computers. Computer science,441.0,Science: Mathematics: Instruments and machines: Electronic computers. Computer science
239918,Journal of Contemporary East Asia Studies,Journal,2476-1028,2476-1036,3303; 3312; 3316,2021,1,35,1.68571428571429,1.02857142857143,2.54285714285714,1.71193332226533,0.927766801421197,2.64739115831522,0.0,1023.4,Political science: Political institutions and public administration - Asia (Asian studies only) | Social Sciences: Social sciences and state - Asia (Asian studies only),1023.4,Political science: Political institutions and public administration - Asia (Asian studies only) | Social Sciences: Social sciences and state - Asia (Asian studies only),1023.4,Political science: Political institutions and public administration - Asia (Asian studies only) | Social Sciences: Social sciences and state - Asia (Asian studies only)
240191,Journal of Control Science and Engineering,Journal,1687-5249,1687-5257,1706; 2208; 2611,2021,1,138,1.20289855072464,0.927536231884058,1.53623188405797,0.511049620712669,0.365383173482526,0.68233108579032,0.0120481927710843,1400,Technology: Engineering (General). Civil engineering (General) | Science: Mathematics: Instruments and machines: Electronic computers. Computer science,1400,Technology: Engineering (General). Civil engineering (General) | Science: Mathematics: Instruments and machines: Electronic computers. Computer science,1400.0,Technology: Engineering (General). Civil engineering (General) | Science: Mathematics: Instruments and machines: Electronic computers. Computer science
241375,Journal of Cutaneous Immunology and Allergy,Journal,-,2574-4593,2708; 2723,2021,1,19,1.0,0.315789473684211,2.0,0.445932481531022,0.0645377931769452,1.21501939794904,0.0,,,2420,Medicine: Dermatology | Medicine: Internal medicine: Specialties of internal medicine: Immunologic diseases. Allergy,2420.0,Medicine: Dermatology | Medicine: Internal medicine: Specialties of internal medicine: Immunologic diseases. Allergy
241443,Journal of Cybersecurity,Journal,2057-2085,2057-2093,1701; 1705; 1706; 1708; 1710; 1712; 2213; 3207; 3308; 3311; 3320,2021,1,41,3.60975609756098,2.26829268292683,5.29268292682927,2.27513338267091,1.41047822366107,3.28978659225592,0.0,,,645.0,Science: Mathematics: Instruments and machines: Electronic computers. Computer science,645.0,Science: Mathematics: Instruments and machines: Electronic computers. Computer science
241522,Journal of Dairy Science,Journal,0022-0302,1525-3198,1103; 1106; 1311,2021,1,3053,4.53390108090403,4.3429413691451,4.74156567310842,1.74469442071232,1.6561898056065,1.84320884622952,0.225328709724028,3500,Agriculture: Animal culture: Cattle: Dairy processing. Dairy products | Agriculture: Animal culture: Cattle: Dairying,3500,Agriculture: Animal culture: Cattle: Dairy processing. Dairy products | Agriculture: Animal culture: Cattle: Dairying,3500.0,Agriculture: Animal culture: Cattle: Dairy processing. Dairy products | Agriculture: Animal culture: Cattle: Dairying
241677,Journal of Degraded and Mining Lands Management,Journal,2339-076X,2502-2458,2308; 2309; 2310; 3305,2021,0,104,0.653846153846154,0.490384615384615,0.846153846153846,0.741235656987164,0.430416971142387,1.10690026905649,0.0,100,Technology: Environmental technology. Sanitary engineering: Environmental effects of industries and plants,100,Technology: Environmental technology. Sanitary engineering: Environmental effects of industries and plants,100.0,Technology: Environmental technology. Sanitary engineering: Environmental effects of industries and plants
241797,Journal of Dental Sciences,Journal,1991-7902,2213-8862,3500,2021,1,183,2.56830601092896,1.87431693989071,3.75956284153005,1.47069070847703,1.08583509832407,1.93427776520127,0.140425531914894,1000,Medicine: Dentistry,,,1000.0,Medicine: Dentistry
242220,Journal of Diabetes,Journal,1753-0393,1753-0407,2712,2021,1,251,3.53784860557769,3.07569721115538,4.07569721115538,1.06201509409679,0.90444575678711,1.25919869438126,0.0191441441441441,3000,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the endocrine glands. Clinical endocrinology,3000,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the endocrine glands. Clinical endocrinology,3000.0,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the endocrine glands. Clinical endocrinology
242263,Journal of Diabetes Investigation,Journal,2040-1116,2040-1124,2712; 2724,2021,1,516,3.82945736434109,3.39728682170543,4.34302325581395,1.30676408306027,1.14588071899315,1.52046065878228,0.0738866396761134,3000,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the endocrine glands. Clinical endocrinology,3000,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the endocrine glands. Clinical endocrinology,3000.0,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the endocrine glands. Clinical endocrinology
242286,Journal of Diabetes Research,Journal,2314-6745,2314-6753,1310; 2712,2021,1,746,4.17962466487936,3.76139410187668,4.64209115281501,1.25412276215957,1.11615743547302,1.4127469872977,0.0125080179602309,2300,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the endocrine glands. Clinical endocrinology,2300,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the endocrine glands. Clinical endocrinology,2300.0,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the endocrine glands. Clinical endocrinology
242506,Journal of Digital Landscape Architecture,Journal,2367-4253,2511-624X,1706; 2216; 2309; 3305,2021,1,140,0.507142857142857,0.371428571428571,0.657142857142857,0.541565717936111,0.355366651798568,0.746757650147572,0.338028169014085,343.0,Fine Arts: Architecture,343.0,Fine Arts: Architecture,343.0,Fine Arts: Architecture
243297,Journal of Eastern European and Central Asian Research,Journal,2328-8272,2328-8280,1403; 1406; 1407; 1408; 2002; 2003,2021,1,79,1.55696202531646,1.11392405063291,2.13924050632911,0.909942928080864,0.637952214764087,1.19894580419784,0.422764227642276,750,Social Sciences: Commerce: Business,750,Social Sciences: Commerce: Business,750.0,Social Sciences: Commerce: Business
243381,Journal of Ecological Engineering,Journal,2081-139X,2299-8993,1102; 1105; 2300; 2301; 2303; 2305,2021,1,824,1.38106796116505,1.2621359223301,1.50364077669903,0.66347386131218,0.583696568987734,0.746975528749007,0.110720562390158,,Geography. Anthropology. Recreation: Environmental sciences,330,Technology: Environmental technology. Sanitary engineering | Geography. Anthropology. Recreation: Environmental sciences,330.0,Technology: Environmental technology. Sanitary engineering | Geography. Anthropology. Recreation: Environmental sciences
244131,Journal of Education and Health Promotion,Journal,2277-9531,2319-6440,2701; 3304,2021,0,615,0.920325203252032,0.803252032520325,1.06016260162602,0.671922233276869,0.543874339927578,0.802795025918388,0.0,150,Education: Special aspects of education | Medicine: Public aspects of medicine,150,Education: Special aspects of education | Medicine: Public aspects of medicine,150.0,Education: Special aspects of education | Medicine: Public aspects of medicine
